OPDATE,VESSEL,CRUISE,SERIAL,PORT,STATIONDEPTH,FLOWSTART,FLOWEND,DISTANCEPARM,TOTALCOUNT,ITIS,REFNAME
11-May-17,36,1,100,326,73,846324,846885,0.01531,89,666962,Leptodiaptomus sicilis
11-May-17,36,1,100,326,73,846324,846885,0.01531,86,85841,Leptodiaptomus minutus
11-May-17,36,1,100,326,73,846324,846885,0.01531,95,85839,Leptodiaptomus ashlandi
8-Jul-17,88,6,333,384,18,659494,659891,0.01451,25,58348,Keratella
8-Jul-17,88,6,333,384,18,659494,659891,0.01451,36,59270,Polyarthra
8-Jul-17,88,6,333,384,18,659494,659891,0.01451,3,59167,Ascomorpha
8-Jul-17,88,6,333,384,18,659494,659891,0.01451,29,59175,Gastropus
8-Jul-17,88,6,333,384,18,659494,659891,0.01451,18,59255,Synchaeta
8-Jul-17,88,6,333,384,18,659494,659891,0.01451,9,59235,Asplanchna
8-Jul-17,88,6,333,384,18,659494,659891,0.01451,97,58485,Kellicottia
28-Apr-17,88,1,144,356,46,510805,511330,0.01531,195,85257,Copepoda or copepods
28-Apr-17,88,1,144,356,46,510805,511330,0.01531,2,59270,Polyarthra
28-Apr-17,88,1,144,356,46,510805,511330,0.01531,2,85375,Senecella  calanoides
28-Apr-17,88,1,144,356,46,510805,511330,0.01531,4,88789,Diacyclops thomasi
28-Apr-17,88,1,144,356,46,510805,511330,0.01531,5,85375,Senecella  calanoides
28-Apr-17,88,1,144,356,46,510805,511330,0.01531,41,666962,Leptodiaptomus sicilis
28-Apr-17,88,1,144,356,46,510805,511330,0.01531,41,88530,Cyclopoida or cyclopoids
28-Apr-17,88,1,144,356,46,510805,511330,0.01531,64,85841,Leptodiaptomus minutus
28-Apr-17,88,1,144,356,46,510805,511330,0.01531,36,85839,Leptodiaptomus ashlandi
28-Apr-17,88,1,144,356,46,510805,511330,0.01531,7,85258,Calanoida or calanoids
28-Apr-17,88,1,144,356,46,510805,511330,0.01531,1,85775,Limnocalanus macrurus
28-Apr-17,88,1,144,356,46,510805,511330,0.01531,1,85845,Skistodiaptomus oregonensis
27-Apr-17,88,1,132,360,18,486660,487123,0.01531,287,85257,Copepoda or copepods
27-Apr-17,88,1,132,360,18,486660,487123,0.01531,1,58396,Notholca
16-Jun-17,37,4,105,388,46,148348,148941,0.01482,96,85258,Calanoida or calanoids
16-Jun-17,37,4,105,388,46,148348,148941,0.01482,47,88530,Cyclopoida or cyclopoids
16-Jun-17,37,4,105,388,46,148348,148941,0.01482,25,83936,Bosmina
16-Jun-17,37,4,105,388,46,148348,148941,0.01482,1,83879,Daphnia retrocurva
16-Jun-17,37,4,105,388,46,148348,148941,0.01482,8,85858,Epischura lacustris
16-Jun-17,37,4,105,388,46,148348,148941,0.01482,2,85841,Leptodiaptomus minutus
16-Jun-17,37,4,105,388,46,148348,148941,0.01482,3,83957,Holopedium gibberum
16-Jun-17,37,4,105,388,46,148348,148941,0.01482,2,88745,Tropocyclops prasinus mexicanus
16-Jun-17,37,4,105,388,46,148348,148941,0.01482,4,85845,Skistodiaptomus oregonensis
16-Jun-17,37,4,105,388,46,148348,148941,0.01482,1,85839,Leptodiaptomus ashlandi
16-Jun-17,37,4,105,388,46,148348,148941,0.01482,3,88692,Mesocyclops edax
16-Jun-17,37,4,105,388,46,148348,148941,0.01482,6,88789,Diacyclops thomasi
16-Jun-17,37,4,105,388,46,148348,148941,0.01482,1,85775,Limnocalanus macrurus
16-Jun-17,37,4,105,388,46,148348,148941,0.01482,1,85775,Limnocalanus macrurus
16-Jun-17,37,4,105,388,46,148348,148941,0.01482,18,684624,Bythotrephes longimanus or spiny water flea
16-Jun-17,37,4,105,388,46,148348,148941,0.01482,2,90041,Mysis spp.
14-Jun-17,37,4,76,305,46,993642,994248,0.01482,27,85775,Limnocalanus macrurus
14-Jun-17,37,4,76,305,46,993642,994248,0.01482,100,85258,Calanoida or calanoids
16-Jun-17,37,4,106,388,46,148940,149154,0.01482,3,85845,Skistodiaptomus oregonensis
16-Jun-17,37,4,106,388,46,148940,149154,0.01482,1,88762,Acanthocyclops
16-Jun-17,37,4,106,388,46,148940,149154,0.01482,10,85775,Limnocalanus macrurus
16-Jun-17,37,4,106,388,46,148940,149154,0.01482,2,85375,Senecella  calanoides
16-Jun-17,37,4,106,388,46,148940,149154,0.01482,3,85839,Leptodiaptomus ashlandi
16-Jun-17,37,4,115,384,18,176523,176812,0.01482,170,85258,Calanoida or calanoids
16-Jun-17,37,4,115,384,18,176523,176812,0.01482,19,88530,Cyclopoida or cyclopoids
16-Jun-17,37,4,115,384,18,176523,176812,0.01482,26,85841,Leptodiaptomus minutus
14-Jun-17,36,2,293,364,46,295828,296515,0.01316,25,85841,Leptodiaptomus minutus
14-Jun-17,36,2,293,364,46,295828,296515,0.01316,147,85258,Calanoida or calanoids
11-Jun-17,36,2,162,326,73,125456,126037,0.01316,28,666962,Leptodiaptomus sicilis
11-Jun-17,36,2,162,326,73,125456,126037,0.01316,181,85258,Calanoida or calanoids
11-Jun-17,36,2,162,326,73,125456,126037,0.01316,19,85775,Limnocalanus macrurus
11-Jun-17,36,2,162,326,73,125456,126037,0.01316,12,83936,Bosmina
11-Jun-17,36,2,162,326,73,125456,126037,0.01316,1,88692,Mesocyclops edax
11-Jun-17,36,2,162,326,73,125456,126037,0.01316,3,88789,Diacyclops thomasi
11-Jun-17,36,2,162,326,73,125456,126037,0.01316,2,85841,Leptodiaptomus minutus
11-Jun-17,36,2,162,326,73,125456,126037,0.01316,4,88530,Cyclopoida or cyclopoids
11-Jun-17,36,2,162,326,73,125456,126037,0.01316,321,85257,Copepoda or copepods
11-Jun-17,36,2,162,326,73,125456,126037,0.01316,1,59434,Collotheca
11-Jun-17,36,2,162,326,73,125456,126037,0.01316,3,59255,Synchaeta
11-Jun-17,36,2,161,326,73,124830,125456,0.01316,241,85258,Calanoida or calanoids
11-May-17,36,1,100,326,73,846324,846885,0.01531,95,85839,Leptodiaptomus ashlandi
11-May-17,36,1,100,326,73,846324,846885,0.01531,22,88789,Diacyclops thomasi
13-Jun-17,36,2,253,360,82,212517,212965,0.01316,734,85257,Copepoda or copepods
13-Jun-17,36,2,253,360,82,212517,212965,0.01316,7,59417,Conochilus
13-Jun-17,36,2,253,360,82,212517,212965,0.01316,1,59270,Polyarthra
13-Jun-17,36,2,253,360,82,212517,212965,0.01316,2,59175,Gastropus
13-Jun-17,36,2,253,360,82,212517,212965,0.01316,3,59255,Synchaeta
13-Jun-17,36,2,253,360,82,212517,212965,0.01316,1,58485,Kellicottia
13-Jun-17,36,2,244,356,18,208826,209133,0.01316,10,85775,Limnocalanus macrurus
13-Jun-17,36,2,244,356,18,208826,209133,0.01316,178,85258,Calanoida or calanoids
13-Jun-17,36,2,244,356,18,208826,209133,0.01316,6,666962,Leptodiaptomus sicilis
13-Jun-17,36,2,244,356,18,208826,209133,0.01316,5,88789,Diacyclops thomasi
13-Jun-17,36,2,244,356,18,208826,209133,0.01316,1,85858,Epischura lacustris
13-Jun-17,36,2,244,356,18,208826,209133,0.01316,6,88692,Mesocyclops edax
13-Jun-17,36,2,244,356,18,208826,209133,0.01316,18,85839,Leptodiaptomus ashlandi
13-Jun-17,36,2,244,356,18,208826,209133,0.01316,63,85841,Leptodiaptomus minutus
13-Jun-17,36,2,244,356,18,208826,209133,0.01316,6,666962,Leptodiaptomus sicilis
13-Jun-17,36,2,244,356,18,208826,209133,0.01316,3,83957,Holopedium gibberum
13-Jun-17,36,2,244,356,18,208826,209133,0.01316,2,83936,Bosmina
13-Jun-17,36,2,244,356,18,208826,209133,0.01316,260,85257,Copepoda or copepods
13-Jun-17,36,2,244,356,18,208826,209133,0.01316,3,59417,Conochilus
13-Jun-17,36,2,244,356,18,208826,209133,0.01316,1,59434,Collotheca
13-Jun-17,36,2,244,356,18,208826,209133,0.01316,4,59270,Polyarthra
13-Jun-17,36,2,244,356,18,208826,209133,0.01316,2,59175,Gastropus
13-Jun-17,36,2,244,356,18,208826,209133,0.01316,4,59255,Synchaeta
13-Jun-17,36,2,244,356,18,208826,209133,0.01316,451,81338,Dreissena
13-Jun-17,36,2,234,356,46,200526,200921,0.01316,42,85775,Limnocalanus macrurus
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,32,85841,Leptodiaptomus minutus
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,8,88692,Mesocyclops edax
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,1,88745,Tropocyclops prasinus mexicanus
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,2,85858,Epischura lacustris
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,3,85839,Leptodiaptomus ashlandi
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,1,85845,Skistodiaptomus oregonensis
27-Apr-17,88,1,132,360,18,486660,487123,0.01531,3,59270,Polyarthra
27-Apr-17,88,1,132,360,18,486660,487123,0.01531,3,59255,Synchaeta
27-Apr-17,88,1,132,360,18,486660,487123,0.01531,14,58485,Kellicottia
27-Apr-17,88,1,132,360,18,486660,487123,0.01531,24,666962,Leptodiaptomus sicilis
27-Apr-17,88,1,132,360,18,486660,487123,0.01531,44,85839,Leptodiaptomus ashlandi
27-Apr-17,88,1,132,360,18,486660,487123,0.01531,85,85841,Leptodiaptomus minutus
27-Apr-17,88,1,132,360,18,486660,487123,0.01531,38,88530,Cyclopoida or cyclopoids
9-May-17,36,1,28,305,18,813795,814062,0.01531,12,88789,Diacyclops thomasi
9-May-17,36,1,28,305,18,813795,814062,0.01531,1,83952,Eubosmina coregoni (formerly Bosmina coregoni)
9-May-17,36,1,28,305,18,813795,814062,0.01531,1,88692,Mesocyclops edax
9-May-17,36,1,28,305,18,813795,814062,0.01531,2,85775,Limnocalanus macrurus
11-May-17,36,1,111,326,46,853599,854135,0.01531,15,85258,Calanoida or calanoids
11-May-17,36,1,111,326,46,853599,854135,0.01531,5,83936,Bosmina
11-May-17,36,1,111,326,46,853599,854135,0.01531,52,88789,Diacyclops thomasi
11-May-17,36,1,111,326,46,853599,854135,0.01531,20,88530,Cyclopoida or cyclopoids
11-May-17,36,1,111,326,46,853599,854135,0.01531,36,85841,Leptodiaptomus minutus
11-May-17,36,1,111,326,46,853599,854135,0.01531,59,85839,Leptodiaptomus ashlandi
11-May-17,36,1,111,326,46,853599,854135,0.01531,29,666962,Leptodiaptomus sicilis
11-May-17,36,1,111,326,46,853599,854135,0.01531,1,85845,Skistodiaptomus oregonensis
11-May-17,36,1,111,326,46,853599,854135,0.01531,1,83993,Chydorus sphaericus
11-May-17,36,1,111,326,46,853599,854135,0.01531,2,85775,Limnocalanus macrurus
10-May-17,36,1,68,320,68,832132,832574,0.01531,143,85841,Leptodiaptomus minutus
16-Jun-17,37,4,115,384,18,176523,176812,0.01482,26,85841,Leptodiaptomus minutus
16-Jun-17,37,4,115,384,18,176523,176812,0.01482,14,85858,Epischura lacustris
16-Jun-17,37,4,115,384,18,176523,176812,0.01482,8,85845,Skistodiaptomus oregonensis
16-Jun-17,37,4,115,384,18,176523,176812,0.01482,2,88692,Mesocyclops edax
16-Jun-17,37,4,115,384,18,176523,176812,0.01482,2,88745,Tropocyclops prasinus mexicanus
16-Jun-17,37,4,115,384,18,176523,176812,0.01482,1,88789,Diacyclops thomasi
16-Jun-17,37,4,115,384,18,176523,176812,0.01482,10,83936,Bosmina
16-Jun-17,37,4,115,384,18,176523,176812,0.01482,26,684624,Bythotrephes longimanus or spiny water flea
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,125,85258,Calanoida or calanoids
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,92,88530,Cyclopoida or cyclopoids
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,7,85775,Limnocalanus macrurus
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,41,85841,Leptodiaptomus minutus
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,16,88789,Diacyclops thomasi
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,2,85845,Skistodiaptomus oregonensis
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,19,83936,Bosmina
10-May-17,36,1,88,320,18,844238,844649,0.01531,239,85257,Copepoda or copepods
10-May-17,36,1,88,320,18,844238,844649,0.01531,4,59417,Conochilus
10-May-17,36,1,88,320,18,844238,844649,0.01531,1,59434,Collotheca
10-May-17,36,1,88,320,18,844238,844649,0.01531,1,59167,Ascomorpha
10-May-17,36,1,88,320,18,844238,844649,0.01531,14,59255,Synchaeta
10-May-17,36,1,88,320,18,844238,844649,0.01531,1,58485,Kellicottia
11-Jun-17,36,2,161,326,73,124830,125456,0.01316,241,85258,Calanoida or calanoids
11-Jun-17,36,2,161,326,73,124830,125456,0.01316,32,85839,Leptodiaptomus ashlandi
11-Jun-17,36,2,161,326,73,124830,125456,0.01316,6,85858,Epischura lacustris
11-Jun-17,36,2,161,326,73,124830,125456,0.01316,14,88789,Diacyclops thomasi
11-Jun-17,36,2,161,326,73,124830,125456,0.01316,36,85841,Leptodiaptomus minutus
11-Jun-17,36,2,161,326,73,124830,125456,0.01316,8,666962,Leptodiaptomus sicilis
11-Jun-17,36,2,161,326,73,124830,125456,0.01316,9,83936,Bosmina
11-Jun-17,36,2,161,326,73,124830,125456,0.01316,3,88692,Mesocyclops edax
11-Jun-17,36,2,161,326,73,124830,125456,0.01316,13,88530,Cyclopoida or cyclopoids
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,64,684624,Bythotrephes longimanus or spiny water flea
25-Jul-17,88,6,620,305,46,620407,621206,0.01451,15,88692,Mesocyclops edax
25-Jul-17,88,6,620,305,46,620407,621206,0.01451,15,88530,Cyclopoida or cyclopoids
25-Jul-17,88,6,620,305,46,620407,621206,0.01451,24,85858,Epischura lacustris
25-Jul-17,88,6,620,305,46,620407,621206,0.01451,58,85258,Calanoida or calanoids
25-Jul-17,88,6,620,305,46,620407,621206,0.01451,94,85841,Leptodiaptomus minutus
25-Jul-17,88,6,620,305,46,620407,621206,0.01451,1,88745,Tropocyclops prasinus mexicanus
25-Jul-17,88,6,620,305,46,620407,621206,0.01451,18,83957,Holopedium gibberum
25-Jul-17,88,6,620,305,46,620407,621206,0.01451,3,88789,Diacyclops thomasi
25-Jul-17,88,6,620,305,46,620407,621206,0.01451,9,85845,Skistodiaptomus oregonensis
25-Jul-17,88,6,620,305,46,620407,621206,0.01451,4,88692,Mesocyclops edax
25-Jul-17,88,6,620,305,46,620407,621206,0.01451,3,85858,Epischura lacustris
25-Jul-17,88,6,620,305,46,620407,621206,0.01451,30,684624,Bythotrephes longimanus or spiny water flea
25-Jul-17,88,6,620,305,46,620407,621206,0.01451,1,100502,Ephemeroptera or mayflies
9-May-17,36,1,38,330,82,816214,816780,0.01531,72,666962,Leptodiaptomus sicilis
9-May-17,36,1,38,330,82,816214,816780,0.01531,69,85258,Calanoida or calanoids
10-May-17,36,1,68,320,68,832132,832574,0.01531,143,85841,Leptodiaptomus minutus
10-May-17,36,1,68,320,68,832132,832574,0.01531,4,88530,Cyclopoida or cyclopoids
10-May-17,36,1,68,320,68,832132,832574,0.01531,51,666962,Leptodiaptomus sicilis
10-May-17,36,1,68,320,68,832132,832574,0.01531,42,85839,Leptodiaptomus ashlandi
10-May-17,36,1,68,320,68,832132,832574,0.01531,3,88789,Diacyclops thomasi
10-May-17,36,1,68,320,68,832132,832574,0.01531,4,85258,Calanoida or calanoids
10-May-17,36,1,69,320,68,832573,833105,0.01531,70,85839,Leptodiaptomus ashlandi
10-May-17,36,1,69,320,68,832573,833105,0.01531,65,666962,Leptodiaptomus sicilis
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,159,85257,Copepoda or copepods
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,490,59417,Conochilus
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,22,59255,Synchaeta
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,24,59270,Polyarthra
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,22,59175,Gastropus
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,26,59434,Collotheca
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,1,59282,Ploesoma
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,2,59167,Ascomorpha
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,112,81338,Dreissena
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,1,58485,Kellicottia
10-May-17,36,1,88,320,18,844238,844649,0.01531,129,81338,Dreissena
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,90,85257,Copepoda or copepods
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,32,59417,Conochilus
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,1,59434,Collotheca
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,47,58348,Keratella
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,8,59270,Polyarthra
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,6,59175,Gastropus
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,86,59255,Synchaeta
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,5,59235,Asplanchna
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,27,58485,Kellicottia
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,3,59282,Ploesoma
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,27,88789,Diacyclops thomasi
6-Jul-17,88,6,293,388,46,456405,457010,0.01451,53,85258,Calanoida or calanoids
12-Jul-17,88,6,407,360,46,158587,159556,0.01451,14,684624,Bythotrephes longimanus or spiny water flea
12-Jul-17,88,6,407,360,46,158587,159556,0.01451,2,88789,Diacyclops thomasi
12-Jul-17,88,6,407,360,46,158587,159556,0.01451,1,85858,Epischura lacustris
12-Jul-17,88,6,407,360,46,158587,159556,0.01451,1,85775,Limnocalanus macrurus
12-Jul-17,88,6,407,360,46,158587,159556,0.01451,14,88530,Cyclopoida or cyclopoids
12-Jul-17,88,6,407,360,46,158587,159556,0.01451,53,684624,Bythotrephes longimanus or spiny water flea
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,24,83957,Holopedium gibberum
18-Jul-17,88,6,489,330,18,707013,707494,0.01451,1,88789,Diacyclops thomasi
18-Jul-17,88,6,489,330,18,707013,707494,0.01451,1,88692,Mesocyclops edax
18-Jul-17,88,6,489,330,18,707013,707494,0.01451,18,83972,Leptodora kindtii
17-Jul-17,88,6,479,330,46,587700,588642,0.01451,227,85258,Calanoida or calanoids
17-Jul-17,88,6,479,330,46,587700,588642,0.01451,8,88530,Cyclopoida or cyclopoids
17-Jul-17,88,6,479,330,46,587700,588642,0.01451,3,85775,Limnocalanus macrurus
17-Jul-17,88,6,479,330,46,587700,588642,0.01451,6,666962,Leptodiaptomus sicilis
17-Jul-17,88,6,479,330,46,587700,588642,0.01451,8,88530,Cyclopoida or cyclopoids
17-Jul-17,88,6,479,330,46,587700,588642,0.01451,6,85839,Leptodiaptomus ashlandi
17-Jul-17,88,6,479,330,46,587700,588642,0.01451,3,88789,Diacyclops thomasi
17-Jul-17,88,6,479,330,46,587700,588642,0.01451,3,85375,Senecella  calanoides
17-Jul-17,88,6,479,330,46,587700,588642,0.01451,6,83936,Bosmina
17-Jul-17,88,6,479,330,46,587700,588642,0.01451,12,85841,Leptodiaptomus minutus
17-Jul-17,88,6,479,330,46,587700,588642,0.01451,4,85858,Epischura lacustris
17-Jul-17,88,6,479,330,46,587700,588642,0.01451,1,684624,Bythotrephes longimanus or spiny water flea
17-Jul-17,88,6,478,330,46,586939,587692,0.01451,172,85258,Calanoida or calanoids
7-Jul-17,88,6,304,388,18,540118,540619,0.01451,56,83936,Bosmina
7-Jul-17,88,6,304,388,18,540118,540619,0.01451,6,88692,Mesocyclops edax
7-Jul-17,88,6,304,388,18,540118,540619,0.01451,7,88789,Diacyclops thomasi
7-Jul-17,88,6,304,388,18,540118,540619,0.01451,3,83877,Daphnia galeata mendotae
7-Jul-17,88,6,304,388,18,540118,540619,0.01451,1,85841,Leptodiaptomus minutus
7-Jul-17,88,6,304,388,18,540118,540619,0.01451,4,85858,Epischura lacustris
7-Jul-17,88,6,304,388,18,540118,540619,0.01451,1,85839,Leptodiaptomus ashlandi
7-Jul-17,88,6,304,388,18,540118,540619,0.01451,2,85845,Skistodiaptomus oregonensis
7-Jul-17,88,6,304,388,18,540118,540619,0.01451,1,83957,Holopedium gibberum
7-Jul-17,88,6,304,388,18,540118,540619,0.01451,12,684624,Bythotrephes longimanus or spiny water flea
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,137,85258,Calanoida or calanoids
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,15,88692,Mesocyclops edax
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,41,85841,Leptodiaptomus minutus
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,8,83957,Holopedium gibberum
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,4,85858,Epischura lacustris
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,5,88530,Cyclopoida or cyclopoids
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,1,85845,Skistodiaptomus oregonensis
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,1,85839,Leptodiaptomus ashlandi
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,1,83936,Bosmina
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,1,88789,Diacyclops thomasi
16-Jul-17,88,6,461,356,18,516959,517365,0.01451,19,684624,Bythotrephes longimanus or spiny water flea
8-Jul-17,88,6,333,384,18,659494,659891,0.01451,97,58485,Kellicottia
8-Jul-17,88,6,333,384,18,659494,659891,0.01451,3,59282,Ploesoma
8-Jul-17,88,6,333,384,18,659494,659891,0.01451,140,81338,Dreissena
7-Jul-17,88,6,319,384,46,580505,581398,0.01451,123,83936,Bosmina
7-Jul-17,88,6,319,384,46,580505,581398,0.01451,56,88530,Cyclopoida or cyclopoids
7-Jul-17,88,6,319,384,46,580505,581398,0.01451,4,85841,Leptodiaptomus minutus
7-Jul-17,88,6,319,384,46,580505,581398,0.01451,16,85258,Calanoida or calanoids
7-Jul-17,88,6,319,384,46,580505,581398,0.01451,9,88789,Diacyclops thomasi
7-Jul-17,88,6,319,384,46,580505,581398,0.01451,2,83957,Holopedium gibberum
7-Jul-17,88,6,319,384,46,580505,581398,0.01451,2,83957,Holopedium gibberum
7-Jul-17,88,6,319,384,46,580505,581398,0.01451,16,85258,Calanoida or calanoids
7-Jul-17,88,6,319,384,46,580505,581398,0.01451,9,88789,Diacyclops thomasi
7-Jul-17,88,6,319,384,46,580505,581398,0.01451,3,85775,Limnocalanus macrurus
7-Jul-17,88,6,319,384,46,580505,581398,0.01451,1,88692,Mesocyclops edax
7-Jul-17,88,6,319,384,46,580505,581398,0.01451,1,85839,Leptodiaptomus ashlandi
7-Jul-17,88,6,319,384,46,580505,581398,0.01451,2,85375,Senecella  calanoides
7-Jul-17,88,6,319,384,46,580505,581398,0.01451,7,684624,Bythotrephes longimanus or spiny water flea
7-Jul-17,88,6,319,384,46,580505,581398,0.01451,255,85257,Copepoda or copepods
7-Jul-17,88,6,319,384,46,580505,581398,0.01451,56,59417,Conochilus
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,24,83957,Holopedium gibberum
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,4,85775,Limnocalanus macrurus
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,14,85839,Leptodiaptomus ashlandi
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,32,88530,Cyclopoida or cyclopoids
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,99,85258,Calanoida or calanoids
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,5,83936,Bosmina
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,2,85775,Limnocalanus macrurus
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,2,88789,Diacyclops thomasi
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,2,85375,Senecella  calanoides
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,1,85841,Leptodiaptomus minutus
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,1,666962,Leptodiaptomus sicilis
13-Jul-17,88,6,418,360,18,250783,251232,0.01451,27,83957,Holopedium gibberum
